qid,label
Q78421793,Fri Tanke
Q1201513,University of Otago
Q1460141,Czech University of Life Sciences Prague
Q62592941,Bluejay Books
Q102431781,Duncan and Malcolm
Q1360303,University of Kentucky
Q1122171,Brno University of Technology
Q957065,Henry Charles Carey
Q3101819,George Palmer Putnam
Q273034,Lucy Maud Montgomery
Q4212096,Canadian Institute of Ukrainian Studies
Q10468564,Schloss Horst
Q4930246,Bluebird Foods
Q1787940,Communist Party of Sweden
Q11900856,Veljekset Åström
Q10718178,Västmanland County museum
Q1285306,Edition Nautilus
Q7978293,Weatherhead East Asian Institute
Q1473677,University of Santiago de Compostela
Q1548256,Buchet
Q1664787,Institut d'Estudis Occitans
Q3182040,Sveriges Utbildningsradio
Q520524,Federal Agency for Civic Education
Q106959063,al-Maṭbaʻah al-Adabīyah
Q11778756,Michał Glücksberg
Q98690484,Scholars Press
Q107234758,H.M. Stationery Office
Q15982645,Editorial Cruïlla
Q52660894,Editorial Kimpres
Q21809557,R.R. Bowker Company
Q51561066,Record Society of Lancashire and Cheshire
Q66067753,Hodges and Smith
Q14085965,Józef Unger
Q98520367,Abacus
Q98148866,Zone Books
Q98636367,Scribner UK
Q98703776,Bibliotechka Rossiiskoi gazety
Q12311288,Filadelfia
Q30338680,AstraZeneca
Q101071931,Bladh by Bladh
Q56404240,MIX
Q102886711,T J Edmonds Ltd
Q102544367,Fortuna Libri Publishing
Q102724014,Duch novin
Q12039028,Museum of Art and Design in Benešov
Q21530408,Editorial Sur
Q41359585,Jean-Gabriel Mérigot
Q10260820,Correio Mercantil
Q19604421,Historic England
Q6712554,M. E. Sharpe
Q6052724,International Research Center for Japanese Studies
Q5659344,Philemon Holland
Q1440267,Foyles
Q106613011,Darogar Daptar Karyalaya
Q16933991,Ministry of Health
Q100741759,Augustin Challamel publisher
Q105069773,"Longmans, Green & Co"
Q24189738,Bridget Williams Books
Q12040470,Naše vojsko
Q13817985,Universitätsverlag C. Winter
Q43062411,Otago University Press
Q3051750,Elsevier Masson
Q18526835,John Deighton
Q21625907,Centro de Documentação do Pensamento Brasileiro
Q21694491,Auguste-Armand Colin
Q24662804,Académie du Gourguillon et des Pierres plantées
Q57535710,Chastel
Q10315539,Laemmert
Q4122942,Volgogradskaya Pravda
Q15411089,Charlot publishing
Q1620182,Hirmer Verlag
Q2503794,Northumbria University
Q4581905,Telemark Bilruter
Q3579355,Hurtubise
Q3533383,The Volgograd State Medical University
Q103434282,P. Catin
Q7378753,Ruin
Q9684,The New York Times
Q697136,Ravensburger
Q918847,British Chess Magazine
Q948882,National Library of Brazil
Q186285,University of Copenhagen
Q316922,Aufbau-Verlag
Q12038293,Mladá fronta
Q3813414,Winnipeg Art Gallery
Q97302927,James Lorimer and Company
Q41440264,Sociedad General de Autores de España
Q104130123,Plimpton Press
Q4587754,Baker & Taylor
Q3763785,G. Giappichelli editore
Q16063074,John Limbird
Q54987135,Riverside Press
Q11398059,Sogensha
Q16682075,University of the French Antilles
Q13420145,65. pole
Q10340021,Editora Objetiva
Q23022111,George Macy
Q5420392,Exit International
Q5211071,Dalkey Archive Press
Q3152317,Jesuit Historical Institute
Q105177304,Tipografia Rolandiana
Q105177602,Jean Honoré
Q62665482,Svojtka & Co.
Q993013,Európa Publishing
Q3148465,Il Mulino
Q232589,Burton
Q61911917,Olympia
Q28679616,Government of Pernambuco state
Q58860382,Quimera Editores
Q89920140,Hokitika Guardian
Q61885901,Šolc a Šimáček
Q1677665,Springer Vieweg Verlag
Q1597092,Michael Imhof Verlag
Q7513094,Sigongsa
Q7229319,China Times Publishing
Q7152454,Paul Mellon Centre for Studies in British Art
Q10302452,Instituto Cultural de Ponta Delgada
Q10279508,Faculdade de Letras da Universidade de Coimbra
Q11781495,Ministry of Agriculture of Czech Republic
Q10498934,Fri Press
Q7896530,"University of Veterinary and Pharmaceutical Sciences, Brno"
Q300856,Aalborg Municipality
Q101957748,IGNOTA
Q101608623,E. Guilmoto
Q102071012,Vychovatelské listy
Q101589644,Cross & Jackman
Q101524756,Carl Georgi Universitäts-Buchdruckerei und Verlag
Q99529177,Grant Wright
Q3119787,Guillaume Debure
Q2832284,Alderac Entertainment Group
Q588929,British School at Rome
Q6133465,Sprinter
Q3345328,Nova Press
Q3110979,Södertörn University
Q104815253,Dasan Books
Q20724290,"Académie des sciences, lettres et arts d'Agen"
Q104815264,Editura Art
Q75780369,William Jeffs
Q104815269,Pegasus Publishing
Q104825447,India Research Press
Q98658161,University of Rochester Press
Q85881966,Zhejiang Education Publishing Group
Q58024029,John Mackay
Q27926514,Cistercian Publications
Q67513961,Prospect Books
Q95999097,Blume Naturart
Q104446310,Mid Northumberland Arts Group
Q104489191,Imprensa Académica
Q92749909,Editora da Universidade Federal da Bahia
Q104372838,Thomas Leigh
Q104214243,"Typographia de Santos, e Santos menor"
Q2991053,Shevchenko Scientific Society
Q3075420,Fondation Custodia
Q2840776,Am Oved
Q4948091,Boston Society for the Diffusion of Useful Knowledge
Q3438693,Finnish Bible Society
Q4853004,Baltos lankos
Q5342750,Edward Elgar Publishing
Q70995,Ottomar Anschütz
Q3402587,Presses universitaires de Lyon
Q4355024,Editora Globo
Q5265492,Det Schubotheske Forlag
Q3641749,Bollati Boringhieri
Q3659854,Carlo Signorelli Editore
Q255319,Per Noste
Q1433597,White Wolf Publishing
Q1069131,New York Academy of Sciences
Q1937182,Ministry of Education
Q1504847,Svenska Dagbladet
Q105444093,"William Kent and Company, publisher"
Q105529970,Research Studies Press
Q105303257,Raven Press
Q105395201,Plenum Publishing Corporation
Q105548765,AOCS Press
Q105431627,Jesse Hounsell
Q105488103,Tom Lock
Q105531591,Kluwer Academic/Plenum Publisher
Q1144565,Umeå University
Q3236526,Les Éditions de l'Homme
Q71191,Julius Springer
Q6810321,Meisha Merlin Publishing
Q7233002,Poseidon Press
Q15930462,Cheng Weiyuan
Q104931754,Corwin Press
Q3579540,Éditions Trabucaire
Q4809736,Association of College and Research Libraries
Q4819492,Auckland Art Gallery
Q4262277,D. Reidel
Q4415213,Auguste Semen
Q8863990,Maurycy Orgelbrand
Q7734670,The Folklore Society
Q9282848,Gustaw Karol Sennewald
Q11731365,Józef Skłodowski
Q105952539,Lika klub
Q41963432,English Dialect Society
Q18091437,Calmann Lévy
Q27786450,Elliot Stock
Q23808645,Art Canada Institute
Q105956297,Alpha Book
Q3575666,Znak
Q105240708,Hamelin frères
Q98044709,Langlumé et Peltier
Q105207444,One Signal Publishers
Q21036379,Kümmerly & Frey
Q28229691,Atria Publishing Group
Q33526980,University of Kansas Medical Center
Q5608464,Greymouth Star
Q9390646,Zeszyty Literackie
Q74531211,Cataloging Distribution Service
Q60676606,McGraw-Hill Ryerson
Q63468537,Program for Cooperative Cataloging
Q15912694,Linking Publishing
Q51349024,btb
Q10436006,Brombergs bokförlag
Q10612005,Ets Orosdi-Back
Q207360,Swedish Academy
Q104214496,Ukrainian Free Academy of Sciences
Q104905580,Jensen & Dalgaard
Q104815189,Labyrinth Press
Q63993235,Sutton Publishing
Q104815244,Polaris Publications
Q104931340,Hawker Brownlow Education
Q61857112,Jossey-Bass
Q104815182,Fandango Libri s.r.l.
Q104918848,Alpha Forlag
Q5521590,Gao E
Q1713297,Jung und Jung
Q465900,American Oil Chemists' Society
Q177136,PM Press
Q12021659,Václav Klaus' Institute
Q1805034,Paul Zsolnay
Q5685574,Hawthorne Books
Q5078586,Charles H. Kerr Publishing Company
Q1662392,Pera Museum
Q98205748,Éditions Lefort
Q96743097,Editions De Boccard
Q3061805,Excelsior Publications
Q36928230,Tocco
Q2905324,Black Book Éditions
Q3048098,Edmund Gibson
Q2512342,Velhagen & Klasing
Q102316832,Madella
Q106570219,Indian Associated Publishing Company Private Limited
Q106572923,Everest Yayınları
Q110872970,The Blakiston company
Q94575626,Československý spisovatel
Q105712076,Bengal Publishers
Q55720990,Justus Starr Redfield
Q106540647,Askholms Forlag
Q106552342,Watts & Co.
Q106571591,Isis Press
Q3661103,Rocco Carabba editore
Q3579605,Éditions de la Baconnière
Q4263534,Litres
Q7397854,Sadharan Brahmo Samaj
Q19493130,"Perlado, Páez y Cía."
Q5748952,Gottlieb Ernst Clausen Gad
Q6228912,John Day Company
Q5499747,Free Association Books
Q5658471,Harleian Society
Q1480106,Real People Press
Q1657096,Igel Verlag
Q18205934,Charles L. Webster and Company
Q118142,"Museum of Contemporary Art, Chicago"
Q3131678,Rationalist Association
Q3579332,Éditions France-Empire
Q104676267,"Ivison, Blakeman, Taylor & co"
Q104627942,"Burns, Oates & Washbourne"
Q104630876,Science and Behavior Books
Q104635838,Junfermannsche Verlagsbuchhandlung
Q28168302,Bibliothèque nationale
Q59404196,Chautauqua Press
Q62560684,Ministerstvo vnitra (Czechoslovakia)
Q28035186,Louis Clyde Gale
Q104631153,Meta Publications
Q104677932,"Ivison, Phinney, Blakeman & co."
Q104691829,Jacob Ernst
Q898740,Journal of Chemical Education
Q184478,University of California
Q106770070,Prabasi Karyalaya
Q97349713,Qinghai People's Publishing House
Q106763163,Vishwakosh Karyalaya
Q106775459,Shishu Sahitya Samsad Private Limited
Q106777768,Agrani Book Club
Q106773483,Alende Edições
Q106774461,Ashutosh Library
Q106775139,Prithibir Itihas Karyalay
Q63887403,Atlanta University
Q64820126,Arkana Press
Q101240748,Weldon Owen
Q23946115,Éditeurs français réunis
Q17362485,Wilhelm Zuckerkandl
Q16266954,Archaeopress
Q81883623,Vilhelm Prior
Q70631906,Wiley Online Library
Q64820127,Casus Belli Presse
Q56302089,Agency for Digital Government
Q2053197,A.W. Bruna Uitgevers
Q1533187,Herbert Utz Verlag Wissenschaft
Q280215,Weidmannsche Buchhandlung
Q1445052,Frankfurter Verlagsanstalt
Q102046113,"J. De Gigord, editor"
Q24844368,Harvey Miller
Q18576913,Robert Hardwicke
Q21600883,Istanbul University Faculty of Letters
Q16085853,Srpska književna zadruga
Q17989162,Ushioshobokojinshinsha
Q11503624,Shinchō Bunko
Q30948020,Shaanxi People's Publishing House
Q12333766,Rosenkilde and Bagger
Q54797507,State District Archive Nový Jičín
Q20427790,Albatros Media
Q55635764,Thomas Purfoot
Q31193476,Forlaget Gladiator
Q280413,National Center for Scientific Research
Q106415187,"George N. Morang & company, limited"
Q106391563,Acclimatisation Society of Victoria
Q106374472,Benjamin Davy Cousins
Q11806,John Adams
Q106385736,Ridgways
Q106360769,W. K. Thomas & Co.
Q106389035,"Lothrop, Lee & Shepard Co."
Q5480660,Diputación Provincial de Pontevedra
Q20160831,American Tract Society
Q48913544,China Social Publishing House
Q309350,Northwestern University
Q3579411,Éditions Liana Levi
Q102122721,RIT Press
Q102229013,Gattey
Q102316851,Spokesman
Q102238814,Head of Zeus
Q102120106,ILR Press
Q102355756,Carl Conradi
Q102113075,The Women's Press
Q102234590,National Hijra Council (Pakistan)
Q93429746,Nicolas Moutardier
Q617343,Matica srpska
Q21634411,Albert Quantin
Q70927,Albert Langen
Q3603943,Accademia Raffaello
Q3747176,Fondazione Giovanni Agnelli
Q1555801,Gustav Fischer Verlag
Q106596110,Whitehall Company
Q30264460,Lambda Alpha International
Q106587829,Editorial Jus
Q55654517,Gaskiya Corporation Zaria
Q56584017,Condesan
Q30284271,Pro Ed (United States)
Q106588269,Graphics Press
Q106594325,Undertow Publications
Q106913667,Anson D. F. Randolph & Co.
Q108380973,dār al-ḥāmd  llnšr wāltūzīʿ
Q106917136,James Chrystal
Q106799248,Dirk Noothoven van Goor
Q105246626,Chiado Books
Q106936350,U Press
Q316347,Thomas Reid
Q3157595,Jacob Tonson
Q3084464,François Didot
Q1645513,Schmidt-Römhild
Q2516627,Braun and Schneider
Q1137665,Ghent University
Q950508,Nonesuch Press
Q1035877,Carel Allard
Q2985434,Comité des travaux historiques et scientifiques
Q16509328,Klaus Gerhard Saur
Q27974619,Institute of Sociology
Q10286329,Fundação Gregório de Mattos
Q6764360,Mariner Books
Q1474517,French National Institute of Health and Medical Research
Q3719320,Borla
Q106575865,Libreria editrice Galli
Q2684607,Autonomous University of Yucatán
Q105749808,National Museum of Asian Art
Q4042345,Krause Publications
Q1905756,Martinus Nijhoff
Q1597399,Heinrich Gran
Q33126,Sennacieca Asocio Tutmonda
Q105978523,Diesel and Electric Group
Q106020165,S. Emmering
Q3217020,General Land Office
Q100317287,Lewis Historical Publishing Co.
Q105958273,ChiZine Publications
Q99601893,Céleste Hardouin
Q105963772,New Ireland Publishing Company
Q106030899,Burt Franklin
Q106090737,West Coast Historical Museum
Q105958863,Platform 5 Publishing
Q219555,New York Public Library
Q12773,Julio Baghy
Q6970414,National Archives
Q5267849,Devonshire Association
Q56180306,Library Association
Q28119453,August Dreesbach Verlag
Q29376124,Pierre François Giffart
Q3025604,The Bulletin
Q4791264,Arizona Center for Medieval and Renaissance Studies
Q3037850,Minister of Economic Warfare
Q3186063,Josias Staedel
Q3012095,Daily Sketch
Q1548712,WHSmith
Q3893313,Espéranto-France
Q4309929,Flemish Esperanto League
Q3785307,Heroldo de Esperanto
Q11683463,International Scientific Esperanto Association
Q1294394,Edwin Arlington Robinson
Q6264238,John William Norie
Q18559793,John Debrett
Q28474825,Northeastern University Press
Q10267585,Diário da Bahia
Q24203917,Bowles and Carver
Q7455079,Serpent's Tail
Q5522627,Gardners Books
Q17067645,Victoria University Press
Q5423577,F+W Media
Q25245300,John Wick Presents
Q5446539,Fiction Collective Two
Q55546229,Staatsverlag der Deutschen Demokratischen Republik
Q57960385,Clemente Ferroni
Q52826349,Augustin Martin Lottin
Q7807762,Tin House
Q6161111,Jarrold
Q5062650,Centre of Contemporary Art
Q18349164,Craig Potton Publishing
Q105771554,The Ginger Press
Q105750406,Heritage West Coast
Q105788335,Veuve de Michel-Étienne II David
Q105808395,Pikola
Q105810491,Alexander Ireland & Co.
Q93387251,Henri-Simon-Pierre Gissey
Q105802075,C. J. Clay and sons
Q105758708,"Sealy, Bryers & Walker"
Q105787959,Veuve Bordelet
Q106233614,Jacques van den Kieboom
Q105745727,St. Martin's Griffin
Q105749381,Edições Armasilde Editora
Q105752977,Librairie Nouvelle
Q105769700,Michel-Étienne David II
Q105815294,Veuve d'Étienne Ganeau
Q94916289,Antoine Bailleul
Q105771080,Facet publishing
Q105816156,K. Winkler
Q97466280,Linguatech éditeur
Q2687199,Ukrainian Publishing House
Q1465388,Fritz-Hüser-Institut
Q104633918,Wiley & Putnam
Q3563761,Vuibert
Q106239251,Éditions Lemouzi
Q106239118,Editions Lacour-Ollé
Q99304182,Left Bank Art Gallery
Q25477689,Türkiye İş Bankası. Cultural Publications
Q43080174,Carey & Hart
Q113788,Kazan Federal University
Q24534856,Book Club of California
Q70070833,Mondial
Q106311104,Kore
Q4294522,Ministry of Education
Q4734995,Alpha Books
Q105707566,João Loureiro
Q105667406,Wm Dawson and Son Ltd
Q28406598,Lost Art Press
Q50842753,Koç University Press
Q105622456,Fabio Magini
Q105411482,Antoine Jullieron
Q105286109,HD Jackson
Q105290083,Brett Printing and Publishing
Q105296940,John Hearne
Q105274121,Carl Winter's Universiy library
Q105336608,Astrophil Press
Q15728710,Stafeto
Q11822606,Polish Esperanto Association
Q15728513,EKRELO
Q106435301,J. Kessmann
Q106472953,Babbage Press
Q1350635,Ergon-Verlag
Q1506059,Modern Language Association
Q1175159,Hungarian Esperanto Association
Q3525193,Thomas Hearne
Q3300324,Sadberk Hanım Museum
Q3966521,Sperling & Kupfer
Q273518,School for Advanced Studies in the Social Sciences
Q2066821,Aleksey Suvorin
Q15943334,Floor Rieder
Q53410059,William Bentley Fowle
Q7574954,Species 2000
Q1155260,Hakusensha
Q3047666,Editorial Gredos
Q3551356,University of Notre Dame Press
Q3831778,Libreria editrice fiorentina
Q49213,University of Texas at Austin
Q104707510,"Cassell, Petter, Galpin & co."
Q104717304,Holiday Projects West
Q104704499,Fowle and Capen
Q9219,United States Military Academy
Q838330,University of Wisconsin–Madison
Q208003,Nikolay Nekrasov
Q1646000,Audubon
Q1150836,Círculo de Leitores
Q740308,UNICEF
Q107305608,Nubar Printing House
Q15840577,Pipe Roll Society
Q20397014,muʾssẗ hndāwy lltʿlīm wālṯqāfẗ
Q108210345,mrkz al-drāsāt wālmʿlūmāt al-qānūnīẗ lḥqūq al-insān
Q106975892,Dār al-nfāʾis llṭbāʿẗ wālnšr wāltūzīʿ
Q107304365,al-ʾahlīẗ llnšr wāltūzīʿ
Q1142254,Cabinet Secretariat
Q1373800,Eulenspiegel-Verlag
Q1149100,Presbyterian Church (U.S.A.)
Q931865,Clarkson University
Q5047019,Carswell
Q5183529,Creative New Zealand
Q4191123,Zemlya i fabrika
Q1683841,Pahl-Rugenstein Verlag
Q2483614,Cotidianul
Q12345575,Belgian Esperanto Institute
Q4200425,Impeto
Q5417845,Everyman's Library
Q6225372,John Carter Brown Library
Q306334,Enterbrain
Q6456689,Lauron William de Laurence
Q25112254,Rupa Company
Q410154,Aisthesis Verlag
Q520454,Media Factory
Q98108677,Casa Editrice Angelo Fortunato Formiggini
Q95648404,Auguste Ghio
Q21534402,Slovart
Q16951121,Bellevue Literary Press
Q48816510,Aventinum s.r.o.
Q9281121,Gruner+Jahr Polska
Q10428417,Berghs förlag
Q12787208,Državna založba Slovenije
Q8552687,Aleš South Bohemian Gallery
Q12391330,Kalandraka
Q8039666,Wydawnictwo Dolnośląskie
Q12727375,Editura Univers
Q10954218,Nijgh & Van Ditmar
Q997885,Econ Verlag
Q104601256,Zeller Verlag
Q104527624,Bibliópolis
Q98092455,Julien Duvivier
Q34990997,Éditions SPES
Q102049796,Mame
Q19854280,National Library of China Publishing House
Q12347458,Espero
Q12354142,Pro Esperanto
Q12353994,Presa Esperantista Societo
Q366231,Benjamin Samuel Williams
Q7653441,Swan Express
Q6765097,Marion Boyars Publishers
Q8068364,Zed Books
Q6247906,John McIndoe
Q10716567,Volante
Q12316838,Historisk-topografisk selskab for Lyngby-Taarbæk kommune
Q17056760,Playmarket
Q106831586,Forlaget Documentas
Q106832994,"Chakraborty, Chatterjee & Company Limited"
Q106823201,Arya Publishing House
Q106823856,Bibhuti Prakashan
Q107073936,Witham Press
Q106807107,Word Witch
Q106823805,Mitralaya
Q110220730,Kamini Prakashalay
Q75102434,John Baker
Q106823534,D. M. Library
Q106868423,The National Opera of Wellington
Q106824296,Prakash Bhaban
Q106827677,Annada Book Stall
Q510993,National Historical Museum
Q894631,Botanical Society of Britain and Ireland
Q2992931,Ivan Panaev
Q6037320,Yapi Kredi Publications
Q95725375,Laurent Prault
Q16631977,Vostochnaya Literatura
Q42332465,al-mktb al-islāmī
Q31838812,Dar Al-Kotob Al-Ilmiyah
Q1778642,Kohlhammer Verlag
Q107319208,Riad EL Rayyes Books Ltd
Q158870,Süddeutsche Zeitung
Q107327500,La Fiaccola
Q208371,Lyndon B. Johnson Space Center
Q107313939,Lancashire and Cheshire Record Society
Q196134,Danish Language Council
Q97797514,Omake Books
Q106997638,al-mṭbʿẗ al-ḥdīṯẗ
Q106960537,al-mktb al-ǧāmʿī al-ḥdīṯ
Q106980723,University of Arizona Bureau of Mines
Q96331726,InTech
Q106975008,dār al-ṯqāfẗ al-ʿrbīẗ
Q106959643,qdms llnšr wāltūzīʿ
Q106975280,muʾssẗ ḥmādẗ llẖdmāt al-ǧāmʿīẗ
Q106987738,mktbẗ al-nhḍẗ al-mṣrīẗ
Q107000236,dār al-ǧīl llṭbʿ wālnšr wāltūzīʿ
Q1285319,Edition Phantasia
Q1533203,Verbrecher Verlag
Q4791316,Arizona Geological Survey
Q875788,University of Innsbruck
Q5950930,Writers Publishing House
Q12194740,al-hīʾiẗ al-mṣrīẗ al-ʿāmẗ llktāb
Q10966405,mktbẗ al-ʾanǧlū al-mṣrīẗ
Q7889588,United States Bureau of Mines
Q795074,Instituto Nacional de Estadística y Geografía
Q3418619,Ramsay
Q3055228,Entremonde
Q3224011,Le Livre de poche jeunesse
Q104777259,Ellen H. Bennett
Q104772415,Paul Chapman Publishing
Q103848188,Panaf Books
Q84953548,"Sherwood, Gilbert, and Piper"
Q104815464,Comstock Publishing Associates
Q106838334,Sanyal & company
Q153306,National Museum in Warsaw
Q106618113,milik publishing
Q259767,Arthur M. Sackler Gallery
Q5897217,Honourable Society of Cymmrodorion
Q6147099,Timunmas
Q3029562,Direction générale des Finances publiques
Q84556144,Jean Debure
Q26220056,El Siglo Ilustrado
Q105715438,Blue Rider Press
Q106624272,The Student's Library
Q105724716,San Francisco Redevelopment Agency
Q10301597,Imprensa Nacional
Q17082117,Soft Skull Press
Q105712207,Kamala Book Depot
Q7341875,Robert Barker
Q9382084,Władysław Matlakowski
Q11736686,Kasa imienia Mianowskiego
Q11087476,Institute for Preservation of Archaeological Heritage of Northwest Bohemia
Q500961,Secretariat of Foreign Affairs
Q19446727,Imprenta Cervantes
Q3508443,Syndicat national de l'édition
Q3579661,Éditions du Sablier
Q1048851,Yeshiva University
Q95985919,Franciszek Henryk Richter
Q105836118,Pierre-Henri Genets
Q105838384,Anne-Barbe Knapen
Q18734085,Ralph Newbery
Q24075914,James Carpenter
Q12017693,František Řivnáč
Q104895704,Pajama Press
Q105940202,Dix & Edwards
Q497060,Plön
Q994198,José Toribio Medina
Q5196123,Curwen Press
Q4650199,ABC News
Q16955,Tsinghua University
Q3260290,Louis-Alexandre Bélisle
Q5606574,Gregg Press
Q1232180,University of Granada
Q1473427,Karl Wilhelm Hiersemann
Q1505531,Georg Olms Verlag
Q1511140,Orell Füssli
Q105619560,Dar Nelson Publishing House
Q106207328,Xinhua Publishing House
Q105624582,Walker & Company
Q105653676,Typo
Q1063413,Charles-Joseph Panckoucke
Q673864,Royal Entomological Society
Q4515798,Chiswick Press
Q5726547,Henry Oscar Houghton
Q98215133,Lecoffre
Q106441390,António Rodrigues Galhardo
Q106450116,The Penn Publishing Company
Q98085592,Rouveyre & Blond
Q3373790,Peabody Essex Museum
Q5174002,Grolier Club
Q4165209,Marina Tsvetaeva's museum (Moscow)
Q4120674,Chinese Esperanto League
Q9360414,Universitas
Q18821838,Frederik Muller & Co
Q44400352,Anatole Claudin
Q16736178,Aberdeen University Press
Q65034936,Bernard Quaritch Ltd
Q618340,National Central Library
Q419352,Akita Shoten
Q12346891,TK/Stafeto
Q12347917,Fonto
Q12347265,Esperantista Centra Librejo
Q3091958,Italian Esperanto Federation
Q20479587,Georg Mahn
Q15729109,Internacia Kultura Servo
Q15729069,Slovenské pedagogické nakladateľstvo
Q789848,Ministry of Foreign Affairs of France
Q107422255,L. K. Žižka
Q107428409,J. F. Kubeš
Q96998750,Academie Royale De Belgique
Q99309150,Oxford University Press USA
Q81722520,Wilhelm Drugulin
Q99204323,G.E. Stechert
Q105736376,Éditions Durand
Q1996017,Nomos
Q73509874,Society of the History of the French Revolution
Q106692361,ID “Referent”
Q98106636,Imprenta Central a cargo de Víctor Saiz
Q106691403,ibooks
Q106697125,Ach je Verlag
Q106687868,Majumdar Library
Q106676578,A. Godbid and J. Playford
Q106677226,T. Sawbridge and M. Gillyflower
Q83286491,J.H. de Bussy
Q106643833,IndiaInk Publishing Company Private Limited
Q106653864,Bokförlaget Stormklockan
Q106653380,"Eminent, sdružení podnikatelů"
Q106691909,Galart
Q1583390,Université Félix Houphouët-Boigny
Q574388,Jacopo Strada
Q797609,Babcock & Wilcox
Q9018646,La Ilustració Catalana
Q4769192,Annick Press
Q13217132,Yoran Embanner
Q3660506,Carocci Editore
Q4857180,Bantam Press
Q3064637,Shodensha
Q15807302,edition assemblage
Q7495660,Shetland Folk Society
Q5530765,Gemstone Publishing
Q10291780,Record Publishing House
Q7896519,University of Utah Press
Q7101379,Oregon State University Press
Q1161297,University of Sussex
Q1451828,Frauenoffensive
Q463561,American Bible Society
Q49133,Museum of Fine Arts
Q19291619,Michele Tramezzino
Q25930316,Daniel de Lafeuille
Q56885070,Jean Bonfons
Q106114891,Pierre Brunel
Q95365556,Jaroslav Šnajdr
Q725733,Wynkyn de Worde
Q107639561,Gabriel Denbo Cultural Center
Q107654677,Hugh Rees Ltd.
Q61861494,Back Bay Books
Q590281,Anton Hiersemann Verlag
Q3793090,Il battello a vapore
Q3803714,Institute of the Italian Encyclopaedia
Q6967797,Nasza Księgarnia
Q6970437,National Archives of India
Q87619713,Bold Type Books
Q107156769,Bigelow & Kain Company
Q107157338,Mason Brothers
Q30888448,Government of Tuscany
Q27166548,A. Picard et fils
Q52939384,Istituto Calasanzio
Q19446771,Royal Press of Madrid
Q60995221,Lingbo Publisher
Q22809654,François-Augustin Quillau
Q25425961,John Hunt Publishing
Q56451752,Chūō Kōronsha
Q65945295,Forum editrice
Q99317317,Trinity University Press
Q28455152,Punctum Books
Q21855358,Thomas Guarin
Q19899278,Tulika Books
Q5077351,Charles Elkin Mathews
Q4742987,American Antiquarian Society
Q3232931,Harvard Library
Q2030993,Orlanda Frauenverlag
Q501758,University of Florida
Q107274015,Lokgeet Parkashan
Q107275379,dār al-ṭlīʿẗ llṭbāʿẗ wālnšr
Q24044829,Brown University Press
Q30262223,Centre de la Méditerranée Moderne et Contemporaine
Q107270742,dār al-fkr al-lbnānī
Q290038,Hunterian Society
Q413958,Akademie-Verlag
Q1116247,Edizioni di Storia e Letteratura
Q1670994,National Library of Scotland
Q10568839,Logical Language Group
Q106745740,Młodzieżowa Agencja Wydawnicza
Q106763164,Great Eden Press
Q106715291,Wydawnictwo Ezop
Q106745922,Siedmioróg
Q1238356,Verlag für die Frau
Q2250311,De Geus
Q2052708,Prometheus Uitgeverij
Q2063131,De Arbeiderspers
Q2118884,Uitgeverij Leopold
Q1877862,Koninklijke Nederlandse Natuurhistorische Vereniging
Q5603155,Green Ronin Publishing
Q2583293,Yale University Library
Q4309540,Mysl
Q7492574,Sheffield Academic Press
Q107210726,MCD⨯FSG
Q745301,Sellerio Editore
Q2542715,University of Aruba
Q2860546,Brazilian National Archives
Q3693358,Corbaccio
Q1136866,Mainichi Shinbun
Q3745980,Firenze University Press
Q3579479,Éditions Pierre Tisseyre
Q3329952,Musée de la Romanité
Q107343362,Academy Of The Kingdom Of Morocco
Q107342869,Michael Joseph
Q107357302,Langham Monographs
Q86752137,Four Seas Company
Q85743069,Arno Press
Q93428552,Charles Osmont
Q1688743,Jewish Theological Seminary of America
Q10302833,Institute of Brazilian Studies of the University of São Paulo
Q10685107,Svenska Litteratursällskapet
Q4224658,Kniga
Q63441016,Is. An. Nijhoff en Zoon
Q95977790,Geeks-Line
Q1952091,General Land Printers
Q19865369,Bibliographical Society of the University of Virginia
Q28225965,Oak Knoll Books and Press
Q19600144,Wellcome Institute for the History of Medicine
Q20742984,Instituto Miguel de Cervantes de filología hispánica (Spain)
Q52611247,Grupo Aula Médica
Q65090894,Oliver and Boyd
Q5945402,Huntington Library Press
Q7655162,Sweet & Maxwell
Q24075912,William Clarke
Q107069134,Ynnis Éditions
Q107371150,mktbẗ ẖīāṭ
Q107377528,J. Král
Q101246707,Ferd. Dümmler's Verlagsbuchhandlung (Harrwitz & Gossmann) (Berlin)
Q98273361,Paulist Press
Q611833,United States National Library of Medicine
Q616527,Newberry Library
Q5921124,Howard University Press
Q3646905,Bulzoni editore
Q16684371,Éditions Alto
Q13085185,Književni jug
Q7246111,Private Libraries Association
Q4903308,Bibliographical Society of America
Q23951981,Antiquarian Press
Q42377658,Baker Library/Bloomberg Center
Q72169868,"Acorn Club, Connecticut"
Q58008723,University of Kansas Libraries
Q106261300,John Work Garrett Library
Q850642,MF Bunko J
Q7427955,Savas Beatie
Q10873660,China Children's Press & Publication Group
Q1575044,Visva-Bharati University
Q20643801,Didier
Q107566292,mṭbūʿāt dār al-šʿb
Q107523271,E. J. Clode
Q107567919,dār al-ʾāfāq al-ʿrbīẗ
Q107607564,House of Collectibles
Q107567522,dār kīwān
Q107607938,Maize Books
Q65159770,Cornelio Adrián César
